CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
 209       36     32          1         -1   5  -1     0
 209       38     32          1         -1   4   0     0
 209       40     32          1         -1   3   0     0
 209       42     32          1         -1   3   1     0
 209       44     32          1         -1   6  -3     0
 209       46     32          1         -1   3   4     3
 209       48     32          1         -1   6  -2     0
 209       50     32          1         -1   6  -1     2
 209       52     32          1         -1   5   0     0
 209       54     32          1         -1   4   1     0
 209       56     32          1         -1   5   1     2
 209       58     32          1         -1   3   3     0
 209       60     32          1         -1   3   2     0
 209       62     32          1         -1   4   2     0
 210        0     32          1         -1   3  -5     0
 210        2     32          1         -1   4  -6     0
 210        4     32          1         -1   3  -6     0
 210        6     32          1         -1   4  -5     0
 210        8     32          1         -1   5  -5     0
 210       10     32          1         -1   5  -6     2
 210       12     32          1         -1   6  -5     2
 210       14     32          1         -1   4  -4     0
 210       16     32          1         -1   3  -4     0
 210       18     32          1         -1   3  -3     0
 210       20     32          1         -1   7  -4     3
 210       22     32          1         -1   6  -4     0
 210       24     32          1         -1   5  -4     0
 210       26     32          1         -1   4  -3     0
 210       28     32          1         -1   5  -3     0
 210       30     32          1         -1   3  -2     0
 210       32     32          1         -1   2  -2     0
 210       34     32          1         -1   1  -1     0
 210       36     32          1         -1   0  -1     0
 210       38     32          1         -1   1  -2     0
 210       40     32          1         -1   0  -4     0
 210       42     32          1         -1   0  -3     0
 210       44     32          1         -1   1  -4     0
 210       46     32          1         -1   0  -5     0
 210       48     32          1         -1   1  -6     2
 210       50     32          1         -1   1  -5     0
 210       52     32          1         -1   1  -3     0
 210       54     32          1         -1   2  -3     0
 210       56     32          1         -1   2  -4     0
 210       58     32          1         -1   2  -5     0
 210       60     32          1         -1   3  -7     3
 210       62     32          1         -1   2  -6     0
 211        0     32          1         -1  -3  -1     0
 211        2     32          1         -1  -2  -2     0
 211        4     32          1         -1  -3  -2     0
 211        6     32          1         -1  -4  -2     0
 211        8     32          1         -1  -1  -4     0
 211       10     32          1         -1  -3  -3     0
 211       12     32          1         -1  -4  -3     3
 211       14     32          1         -1  -2  -4     0
 211       16     32          1         -1  -1  -5     2
 211       18     32          1         -1  -2  -3     0
 211       20     32          1         -1  -1  -3     0
 211       22     32          1         -1  -1  -2     0
 211       24     32          1         -1  -2  -1     0
 211       26     32          1         -1  -1  -1     0
 211       28     32          1         -1   0  -2     0
 211       30     32          1         -1  -3   0     0
 211       32     32          1         -1  -3   1     0
 211       34     32          1         -1  -2   0     0
 211       36     32          1         -1   0   0     0
 211       38     32          1         -1  -1   0     0
 211       40     32          1         -1  -2   1     0
 211       42     32          1         -1  -4   2     1
 211       44     32          1         -1  -4   2     4
 211       46     32          1         -1  -4   1     0
 211       48     32          1         -1  -5   2     0
 211       50     32          1         -1  -6   2     0
 211       52     32          1         -1  -5   1     2
 211       54     32          1         -1  -6   1     0
 211       56     32          1         -1  -4  -1     0
 211       58     32          1         -1  -4   0     0
 211       60     32          1         -1  -5   0     0
 211       62     32          1         -1  -5  -1     2
 212        0     32          1         -1  -2   4     0
 212        2     32          1         -1  -3   4     0
 212        4     32          1         -1  -3   5     0
 212        6     32          1         -1  -4   4     0
 212        8     32          1         -1  -3   6     0
 212       10     32          1         -1  -4   3     0
 212       12     32          1         -1  -5   4     0
 212       14     32          1         -1  -2   6     0
 212       16     32          1         -1  -3   7     3
 212       18     32          1         -1  -4   6     0
 212       20     32          1         -1  -4   5     0
 212       22     32          1         -1  -5   6     2
 212       24     32          1         -1  -5   5     0
 212       26     32          1         -1  -6   5     2
 212       28     32          1         -1  -6   4     0
 212       30     32          1         -1  -5   3     0
 212       32     32          1         -1  -6   3     0
 212       34     32          1         -1  -7   3     3
 212       36     32          1         -1  -1   1     0
 212       38     32          1         -1  -2   2     0
 212       40     32          1         -1  -3   2     0
 212       42     32          1         -1  -3   3     0
 212       44     32          1         -1   0   1     0
 212       46     32          1         -1  -1   4     0
 212       48     32          1         -1   0   4     0
 212       50     32          1         -1   0   5     0
 212       52     32          1         -1  -1   3     0
 212       54     32          1         -1  -1   2     0
 212       56     32          1         -1  -2   3     0
 212       58     32          1         -1  -2   5     0
 212       60     32          1         -1  -1   6     2
 212       62     32          1         -1  -1   5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
 213        0     32         -1          1  -2  -3     0
 213        2     32         -1          1  -2  -2     0
 213        4     32         -1          1  -1  -3     0
 213        6     32         -1          1  -2  -4     0
 213        8     32         -1          1   0  -3     0
 213       10     32         -1          1  -1  -5     2
 213       12     32         -1          1  -1  -4     0
 213       14     32         -1          1   0  -2     0
 213       16     32         -1          1  -1  -2     0
 213       18     32         -1          1  -1  -1     0
 213       20     32         -1          1  -2  -1     0
 213       22     32         -1          1  -2   0     0
 213       24     32         -1          1  -1   0     0
 213       26     32         -1          1  -2   1     4
 213       28     32         -1          1  -3   1     0
 213       30     32         -1          1  -4   2     0
 213       32     32         -1          1  -5   2     0
 213       34     32         -1          1  -4   1     0
 213       36     32         -1          1  -5   1     0
 213       38     32         -1          1  -4   0     0
 213       40     32         -1          1  -3   0     0
 213       42     32         -1          1  -3  -1     0
 213       44     32         -1          1  -6   3     0
 213       46     32         -1          1  -3  -4     3
 213       48     32         -1          1  -6   2     0
 213       50     32         -1          1  -6   1     2
 213       52     32         -1          1  -5   0     0
 213       54     32         -1          1  -4  -1     0
 213       56     32         -1          1  -5  -1     2
 213       58     32         -1          1  -3  -3     0
 213       60     32         -1          1  -3  -2     0
 213       62     32         -1          1  -4  -2     0
 214        0     32         -1          1  -3   5     0
 214        2     32         -1          1  -4   6     0
 214        4     32         -1          1  -3   6     0
 214        6     32         -1          1  -4   5     0
 214        8     32         -1          1  -5   5     0
 214       10     32         -1          1  -5   6     2
 214       12     32         -1          1  -6   5     2
 214       14     32         -1          1  -4   4     0
 214       16     32         -1          1  -3   4     0
 214       18     32         -1          1  -3   3     0
 214       20     32         -1          1  -7   4     3
 214       22     32         -1          1  -6   4     0
 214       24     32         -1          1  -5   4     0
 214       26     32         -1          1  -4   3     0
 214       28     32         -1          1  -5   3     0
 214       30     32         -1          1  -3   2     0
 214       32     32         -1          1  -2   2     0
 214       34     32         -1          1  -1   1     0
 214       36     32         -1          1   0   1     0
 214       38     32         -1          1  -1   2     0
 214       40     32         -1          1   0   4     0
 214       42     32         -1          1   0   3     0
 214       44     32         -1          1  -1   4     0
 214       46     32         -1          1   0   5     0
 214       48     32         -1          1  -1   6     2
 214       50     32         -1          1  -1   5     0
 214       52     32         -1          1  -1   3     0
 214       54     32         -1          1  -2   3     0
 214       56     32         -1          1  -2   4     0
 214       58     32         -1          1  -2   5     0
 214       60     32         -1          1  -3   7     3
 214       62     32         -1          1  -2   6     0
 215        0     32         -1          1   3   1     0
 215        2     32         -1          1   2   2     0
 215        4     32         -1          1   3   2     0
 215        6     32         -1          1   4   2     0
 215        8     32         -1          1   1   4     0
 215       10     32         -1          1   3   3     0
 215       12     32         -1          1   4   3     3
 215       14     32         -1          1   2   4     0
 215       16     32         -1          1   1   5     2
 215       18     32         -1          1   2   3     0
 215       20     32         -1          1   1   3     0
 215       22     32         -1          1   1   2     0
 215       24     32         -1          1   2   1     0
 215       26     32         -1          1   1   1     0
 215       28     32         -1          1   0   2     0
 215       30     32         -1          1   3   0     0
 215       32     32         -1          1   3  -1     0
 215       34     32         -1          1   2   0     0
 215       36     32         -1          1   0   0     0
 215       38     32         -1          1   1   0     0
 215       40     32         -1          1   2  -1     0
 215       42     32         -1          1   4  -2     1
 215       44     32         -1          1   4  -2     4
 215       46     32         -1          1   4  -1     0
 215       48     32         -1          1   5  -2     0
 215       50     32         -1          1   6  -2     0
 215       52     32         -1          1   5  -1     2
 215       54     32         -1          1   6  -1     0
 215       56     32         -1          1   4   1     0
 215       58     32         -1          1   4   0     0
 215       60     32         -1          1   5   0     0
 215       62     32         -1          1   5   1     2
 216        0     32         -1          1   2  -4     0
 216        2     32         -1          1   3  -4     0
 216        4     32         -1          1   3  -5     0
 216        6     32         -1          1   4  -4     0
 216        8     32         -1          1   3  -6     0
 216       10     32         -1          1   4  -3     0
 216       12     32         -1          1   5  -4     0
 216       14     32         -1          1   2  -6     0
 216       16     32         -1          1   3  -7     3
 216       18     32         -1          1   4  -6     0
 216       20     32         -1          1   4  -5     0
 216       22     32         -1          1   5  -6     2
 216       24     32         -1          1   5  -5     0
 216       26     32         -1          1   6  -5     2
 216       28     32         -1          1   6  -4     0
 216       30     32         -1          1   5  -3     0
 216       32     32         -1          1   6  -3     0
 216       34     32         -1          1   7  -3     3
 216       36     32         -1          1   1  -1     0
 216       38     32         -1          1   2  -2     0
 216       40     32         -1          1   3  -2     0
 216       42     32         -1          1   3  -3     0
 216       44     32         -1          1   0  -1     0
 216       46     32         -1          1   1  -4     0
 216       48     32         -1          1   0  -4     0
 216       50     32         -1          1   0  -5     0
 216       52     32         -1          1   1  -3     0
 216       54     32         -1          1   1  -2     0
 216       56     32         -1          1   2  -3     0
 216       58     32         -1          1   2  -5     0
 216       60     32         -1          1   1  -6     2
 216       62     32         -1          1   1  -5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
 217        0     32          0          0  -2  -3     0
 217        2     32          0          0  -2  -2     0
 217        4     32          0          0  -1  -3     0
 217        6     32          0          0  -2  -4     0
 217        8     32          0          0   0  -3     0
 217       10     32          0          0  -1  -5     2
 217       12     32          0          0  -1  -4     0
 217       14     32          0          0   0  -2     0
 217       16     32          0          0  -1  -2     0
 217       18     32          0          0  -1  -1     0
 217       20     32          0          0  -2  -1     0
 217       22     32          0          0  -2   0     0
 217       24     32          0          0  -1   0     0
 217       26     32          0          0  -2   1     4
 217       28     32          0          0  -3   1     0
 217       30     32          0          0  -4   2     0
 217       32     32          0          0  -5   2     0
 217       34     32          0          0  -4   1     0
 217       36     32          0          0  -5   1     0
 217       38     32          0          0  -4   0     0
 217       40     32          0          0  -3   0     0
 217       42     32          0          0  -3  -1     0
 217       44     32          0          0  -6   3     0
 217       46     32          0          0  -3  -4     3
 217       48     32          0          0  -6   2     0
 217       50     32          0          0  -6   1     2
 217       52     32          0          0  -5   0     0
 217       54     32          0          0  -4  -1     0
 217       56     32          0          0  -5  -1     2
 217       58     32          0          0  -3  -3     0
 217       60     32          0          0  -3  -2     0
 217       62     32          0          0  -4  -2     0
 218        0     32          0          0  -3   5     0
 218        2     32          0          0  -4   6     0
 218        4     32          0          0  -3   6     0
 218        6     32          0          0  -4   5     0
 218        8     32          0          0  -5   5     0
 218       10     32          0          0  -5   6     2
 218       12     32          0          0  -6   5     2
 218       14     32          0          0  -4   4     0
 218       16     32          0          0  -3   4     0
 218       18     32          0          0  -3   3     0
 218       20     32          0          0  -7   4     3
 218       22     32          0          0  -6   4     0
 218       24     32          0          0  -5   4     0
 218       26     32          0          0  -4   3     0
 218       28     32          0          0  -5   3     0
 218       30     32          0          0  -3   2     0
 218       32     32          0          0  -2   2     0
 218       34     32          0          0  -1   1     0
 218       36     32          0          0   0   1     0
 218       38     32          0          0  -1   2     0
 218       40     32          0          0   0   4     0
 218       42     32          0          0   0   3     0
 218       44     32          0          0  -1   4     0
 218       46     32          0          0   0   5     0
 218       48     32          0          0  -1   6     2
 218       50     32          0          0  -1   5     0
 218       52     32          0          0  -1   3     0
 218       54     32          0          0  -2   3     0
 218       56     32          0          0  -2   4     0
 218       58     32          0          0  -2   5     0
 218       60     32          0          0  -3   7     3
 218       62     32          0          0  -2   6     0
 219        0     32          0          0   3   1     0
 219        2     32          0          0   2   2     0
 219        4     32          0          0   3   2     0
 219        6     32          0          0   4   2     0
 219        8     32          0          0   1   4     0
 219       10     32          0          0   3   3     0
 219       12     32          0          0   4   3     3
 219       14     32          0          0   2   4     0
 219       16     32          0          0   1   5     2
 219       18     32          0          0   2   3     0
 219       20     32          0          0   1   3     0
 219       22     32          0          0   1   2     0
 219       24     32          0          0   2   1     0
 219       26     32          0          0   1   1     0
 219       28     32          0          0   0   2     0
 219       30     32          0          0   3   0     0
 219       32     32          0          0   3  -1     0
 219       34     32          0          0   2   0     0
 219       36     32          0          0   0   0     0
 219       38     32          0          0   1   0     0
 219       40     32          0          0   2  -1     0
 219       42     32          0          0   4  -2     1
 219       44     32          0          0   4  -2     4
 219       46     32          0          0   4  -1     0
 219       48     32          0          0   5  -2     0
 219       50     32          0          0   6  -2     0
 219       52     32          0          0   5  -1     2
 219       54     32          0          0   6  -1     0
 219       56     32          0          0   4   1     0
 219       58     32          0          0   4   0     0
 219       60     32          0          0   5   0     0
 219       62     32          0          0   5   1     2
 220        0     32          0          0   2  -4     0
 220        2     32          0          0   3  -4     0
 220        4     32          0          0   3  -5     0
 220        6     32          0          0   4  -4     0
 220        8     32          0          0   3  -6     0
 220       10     32          0          0   4  -3     0
 220       12     32          0          0   5  -4     0
 220       14     32          0          0   2  -6     0
 220       16     32          0          0   3  -7     3
 220       18     32          0          0   4  -6     0
 220       20     32          0          0   4  -5     0
 220       22     32          0          0   5  -6     2
 220       24     32          0          0   5  -5     0
 220       26     32          0          0   6  -5     2
 220       28     32          0          0   6  -4     0
 220       30     32          0          0   5  -3     0
 220       32     32          0          0   6  -3     0
 220       34     32          0          0   7  -3     3
 220       36     32          0          0   1  -1     0
 220       38     32          0          0   2  -2     0
 220       40     32          0          0   3  -2     0
 220       42     32          0          0   3  -3     0
 220       44     32          0          0   0  -1     0
 220       46     32          0          0   1  -4     0
 220       48     32          0          0   0  -4     0
 220       50     32          0          0   0  -5     0
 220       52     32          0          0   1  -3     0
 220       54     32          0          0   1  -2     0
 220       56     32          0          0   2  -3     0
 220       58     32          0          0   2  -5     0
 220       60     32          0          0   1  -6     2
 220       62     32          0          0   1  -5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
 221        0     32         -1          0  -2  -3     0
 221        2     32         -1          0  -2  -2     0
 221        4     32         -1          0  -1  -3     0
 221        6     32         -1          0  -2  -4     0
 221        8     32         -1          0   0  -3     0
 221       10     32         -1          0  -1  -5     2
 221       12     32         -1          0  -1  -4     0
 221       14     32         -1          0   0  -2     0
 221       16     32         -1          0  -1  -2     0
 221       18     32         -1          0  -1  -1     0
 221       20     32         -1          0  -2  -1     0
 221       22     32         -1          0  -2   0     0
 221       24     32         -1          0  -1   0     0
 221       26     32         -1          0  -2   1     4
 221       28     32         -1          0  -3   1     0
 221       30     32         -1          0  -4   2     0
 221       32     32         -1          0  -5   2     0
 221       34     32         -1          0  -4   1     0
 221       36     32         -1          0  -5   1     0
 221       38     32         -1          0  -4   0     0
 221       40     32         -1          0  -3   0     0
 221       42     32         -1          0  -3  -1     0
 221       44     32         -1          0  -6   3     0
 221       46     32         -1          0  -3  -4     3
 221       48     32         -1          0  -6   2     0
 221       50     32         -1          0  -6   1     2
 221       52     32         -1          0  -5   0     0
 221       54     32         -1          0  -4  -1     0
 221       56     32         -1          0  -5  -1     2
 221       58     32         -1          0  -3  -3     0
 221       60     32         -1          0  -3  -2     0
 221       62     32         -1          0  -4  -2     0
 222        0     32         -1          0  -3   5     0
 222        2     32         -1          0  -4   6     0
 222        4     32         -1          0  -3   6     0
 222        6     32         -1          0  -4   5     0
 222        8     32         -1          0  -5   5     0
 222       10     32         -1          0  -5   6     2
 222       12     32         -1          0  -6   5     2
 222       14     32         -1          0  -4   4     0
 222       16     32         -1          0  -3   4     0
 222       18     32         -1          0  -3   3     0
 222       20     32         -1          0  -7   4     3
 222       22     32         -1          0  -6   4     0
 222       24     32         -1          0  -5   4     0
 222       26     32         -1          0  -4   3     0
 222       28     32         -1          0  -5   3     0
 222       30     32         -1          0  -3   2     0
 222       32     32         -1          0  -2   2     0
 222       34     32         -1          0  -1   1     0
 222       36     32         -1          0   0   1     0
 222       38     32         -1          0  -1   2     0
 222       40     32         -1          0   0   4     0
 222       42     32         -1          0   0   3     0
 222       44     32         -1          0  -1   4     0
 222       46     32         -1          0   0   5     0
 222       48     32         -1          0  -1   6     2
 222       50     32         -1          0  -1   5     0
 222       52     32         -1          0  -1   3     0
 222       54     32         -1          0  -2   3     0
 222       56     32         -1          0  -2   4     0
 222       58     32         -1          0  -2   5     0
 222       60     32         -1          0  -3   7     3
 222       62     32         -1          0  -2   6     0
 223        0     32         -1          0   3   1     0
 223        2     32         -1          0   2   2     0
 223        4     32         -1          0   3   2     0
 223        6     32         -1          0   4   2     0
 223        8     32         -1          0   1   4     0
 223       10     32         -1          0   3   3     0
 223       12     32         -1          0   4   3     3
 223       14     32         -1          0   2   4     0
 223       16     32         -1          0   1   5     2
 223       18     32         -1          0   2   3     0
 223       20     32         -1          0   1   3     0
 223       22     32         -1          0   1   2     0
 223       24     32         -1          0   2   1     0
 223       26     32         -1          0   1   1     0
 223       28     32         -1          0   0   2     0
 223       30     32         -1          0   3   0     0
 223       32     32         -1          0   3  -1     0
 223       34     32         -1          0   2   0     0
 223       36     32         -1          0   0   0     0
 223       38     32         -1          0   1   0     0
 223       40     32         -1          0   2  -1     0
 223       42     32         -1          0   4  -2     1
 223       44     32         -1          0   4  -2     4
 223       46     32         -1          0   4  -1     0
 223       48     32         -1          0   5  -2     0
 223       50     32         -1          0   6  -2     0
 223       52     32         -1          0   5  -1     2
 223       54     32         -1          0   6  -1     0
 223       56     32         -1          0   4   1     0
 223       58     32         -1          0   4   0     0
 223       60     32         -1          0   5   0     0
 223       62     32         -1          0   5   1     2
 224        0     32         -1          0   2  -4     0
 224        2     32         -1          0   3  -4     0
 224        4     32         -1          0   3  -5     0
 224        6     32         -1          0   4  -4     0
 224        8     32         -1          0   3  -6     0
 224       10     32         -1          0   4  -3     0
 224       12     32         -1          0   5  -4     0
 224       14     32         -1          0   2  -6     0
 224       16     32         -1          0   3  -7     3
 224       18     32         -1          0   4  -6     0
 224       20     32         -1          0   4  -5     0
 224       22     32         -1          0   5  -6     2
 224       24     32         -1          0   5  -5     0
 224       26     32         -1          0   6  -5     2
 224       28     32         -1          0   6  -4     0
 224       30     32         -1          0   5  -3     0
 224       32     32         -1          0   6  -3     0
 224       34     32         -1          0   7  -3     3
 224       36     32         -1          0   1  -1     0
 224       38     32         -1          0   2  -2     0
 224       40     32         -1          0   3  -2     0
 224       42     32         -1          0   3  -3     0
 224       44     32         -1          0   0  -1     0
 224       46     32         -1          0   1  -4     0
 224       48     32         -1          0   0  -4     0
 224       50     32         -1          0   0  -5     0
 224       52     32         -1          0   1  -3     0
 224       54     32         -1          0   1  -2     0
 224       56     32         -1          0   2  -3     0
 224       58     32         -1          0   2  -5     0
 224       60     32         -1          0   1  -6     2
 224       62     32         -1          0   1  -5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
 225        0     33          1          0   2   3     0
 225        2     33          1          0   2   2     0
 225        4     33          1          0   1   3     0
 225        6     33          1          0   2   4     0
 225        8     33          1          0   0   3     0
 225       10     33          1          0   1   5     2
 225       12     33          1          0   1   4     0
 225       14     33          1          0   0   2     0
 225       16     33          1          0   1   2     0
 225       18     33          1          0   1   1     0
 225       20     33          1          0   2   1     0
 225       22     33          1          0   2   0     0
 225       24     33          1          0   1   0     0
 225       26     33          1          0   2  -1     4
 225       28     33          1          0   3  -1     0
 225       30     33          1          0   4  -2     0
 225       32     33          1          0   5  -2     0
 225       34     33          1          0   4  -1     0
 225       36     33          1          0   5  -1     0
 225       38     33          1          0   4   0     0
 225       40     33          1          0   3   0     0
 225       42     33          1          0   3   1     0
 225       44     33          1          0   6  -3     0
 225       46     33          1          0   3   4     3
 225       48     33          1          0   6  -2     0
 225       50     33          1          0   6  -1     2
 225       52     33          1          0   5   0     0
 225       54     33          1          0   4   1     0
 225       56     33          1          0   5   1     2
 225       58     33          1          0   3   3     0
 225       60     33          1          0   3   2     0
 225       62     33          1          0   4   2     0
 226        0     33          1          0   3  -5     0
 226        2     33          1          0   4  -6     0
 226        4     33          1          0   3  -6     0
 226        6     33          1          0   4  -5     0
 226        8     33          1          0   5  -5     0
 226       10     33          1          0   5  -6     2
 226       12     33          1          0   6  -5     2
 226       14     33          1          0   4  -4     0
 226       16     33          1          0   3  -4     0
 226       18     33          1          0   3  -3     0
 226       20     33          1          0   7  -4     3
 226       22     33          1          0   6  -4     0
 226       24     33          1          0   5  -4     0
 226       26     33          1          0   4  -3     0
 226       28     33          1          0   5  -3     0
 226       30     33          1          0   3  -2     0
 226       32     33          1          0   2  -2     0
 226       34     33          1          0   1  -1     0
 226       36     33          1          0   0  -1     0
 226       38     33          1          0   1  -2     0
 226       40     33          1          0   0  -4     0
 226       42     33          1          0   0  -3     0
 226       44     33          1          0   1  -4     0
 226       46     33          1          0   0  -5     0
 226       48     33          1          0   1  -6     2
 226       50     33          1          0   1  -5     0
 226       52     33          1          0   1  -3     0
 226       54     33          1          0   2  -3     0
 226       56     33          1          0   2  -4     0
 226       58     33          1          0   2  -5     0
 226       60     33          1          0   3  -7     3
 226       62     33          1          0   2  -6     0
 227        0     33          1          0  -3  -1     0
 227        2     33          1          0  -2  -2     0
 227        4     33          1          0  -3  -2     0
 227        6     33          1          0  -4  -2     0
 227        8     33          1          0  -1  -4     0
 227       10     33          1          0  -3  -3     0
 227       12     33          1          0  -4  -3     3
 227       14     33          1          0  -2  -4     0
 227       16     33          1          0  -1  -5     2
 227       18     33          1          0  -2  -3     0
 227       20     33          1          0  -1  -3     0
 227       22     33          1          0  -1  -2     0
 227       24     33          1          0  -2  -1     0
 227       26     33          1          0  -1  -1     0
 227       28     33          1          0   0  -2     0
 227       30     33          1          0  -3   0     0
 227       32     33          1          0  -3   1     0
 227       34     33          1          0  -2   0     0
 227       36     33          1          0   0   0     0
 227       38     33          1          0  -1   0     0
 227       40     33          1          0  -2   1     0
 227       42     33          1          0  -4   2     1
 227       44     33          1          0  -4   2     4
 227       46     33          1          0  -4   1     0
 227       48     33          1          0  -5   2     0
 227       50     33          1          0  -6   2     0
 227       52     33          1          0  -5   1     2
 227       54     33          1          0  -6   1     0
 227       56     33          1          0  -4  -1     0
 227       58     33          1          0  -4   0     0
 227       60     33          1          0  -5   0     0
 227       62     33          1          0  -5  -1     2
 228        0     33          1          0  -2   4     0
 228        2     33          1          0  -3   4     0
 228        4     33          1          0  -3   5     0
 228        6     33          1          0  -4   4     0
 228        8     33          1          0  -3   6     0
 228       10     33          1          0  -4   3     0
 228       12     33          1          0  -5   4     0
 228       14     33          1          0  -2   6     0
 228       16     33          1          0  -3   7     3
 228       18     33          1          0  -4   6     0
 228       20     33          1          0  -4   5     0
 228       22     33          1          0  -5   6     2
 228       24     33          1          0  -5   5     0
 228       26     33          1          0  -6   5     2
 228       28     33          1          0  -6   4     0
 228       30     33          1          0  -5   3     0
 228       32     33          1          0  -6   3     0
 228       34     33          1          0  -7   3     3
 228       36     33          1          0  -1   1     0
 228       38     33          1          0  -2   2     0
 228       40     33          1          0  -3   2     0
 228       42     33          1          0  -3   3     0
 228       44     33          1          0   0   1     0
 228       46     33          1          0  -1   4     0
 228       48     33          1          0   0   4     0
 228       50     33          1          0   0   5     0
 228       52     33          1          0  -1   3     0
 228       54     33          1          0  -1   2     0
 228       56     33          1          0  -2   3     0
 228       58     33          1          0  -2   5     0
 228       60     33          1          0  -1   6     2
 228       62     33          1          0  -1   5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
 229        0     33          0         -1   2   3     0
 229        2     33          0         -1   2   2     0
 229        4     33          0         -1   1   3     0
 229        6     33          0         -1   2   4     0
 229        8     33          0         -1   0   3     0
 229       10     33          0         -1   1   5     2
 229       12     33          0         -1   1   4     0
 229       14     33          0         -1   0   2     0
 229       16     33          0         -1   1   2     0
 229       18     33          0         -1   1   1     0
 229       20     33          0         -1   2   1     0
 229       22     33          0         -1   2   0     0
 229       24     33          0         -1   1   0     0
 229       26     33          0         -1   2  -1     4
 229       28     33          0         -1   3  -1     0
 229       30     33          0         -1   4  -2     0
 229       32     33          0         -1   5  -2     0
 229       34     33          0         -1   4  -1     0
 229       36     33          0         -1   5  -1     0
 229       38     33          0         -1   4   0     0
 229       40     33          0         -1   3   0     0
 229       42     33          0         -1   3   1     0
 229       44     33          0         -1   6  -3     0
 229       46     33          0         -1   3   4     3
 229       48     33          0         -1   6  -2     0
 229       50     33          0         -1   6  -1     2
 229       52     33          0         -1   5   0     0
 229       54     33          0         -1   4   1     0
 229       56     33          0         -1   5   1     2
 229       58     33          0         -1   3   3     0
 229       60     33          0         -1   3   2     0
 229       62     33          0         -1   4   2     0
 230        0     33          0         -1   3  -5     0
 230        2     33          0         -1   4  -6     0
 230        4     33          0         -1   3  -6     0
 230        6     33          0         -1   4  -5     0
 230        8     33          0         -1   5  -5     0
 230       10     33          0         -1   5  -6     2
 230       12     33          0         -1   6  -5     2
 230       14     33          0         -1   4  -4     0
 230       16     33          0         -1   3  -4     0
 230       18     33          0         -1   3  -3     0
 230       20     33          0         -1   7  -4     3
 230       22     33          0         -1   6  -4     0
 230       24     33          0         -1   5  -4     0
 230       26     33          0         -1   4  -3     0
 230       28     33          0         -1   5  -3     0
 230       30     33          0         -1   3  -2     0
 230       32     33          0         -1   2  -2     0
 230       34     33          0         -1   1  -1     0
 230       36     33          0         -1   0  -1     0
 230       38     33          0         -1   1  -2     0
 230       40     33          0         -1   0  -4     0
 230       42     33          0         -1   0  -3     0
 230       44     33          0         -1   1  -4     0
 230       46     33          0         -1   0  -5     0
 230       48     33          0         -1   1  -6     2
 230       50     33          0         -1   1  -5     0
 230       52     33          0         -1   1  -3     0
 230       54     33          0         -1   2  -3     0
 230       56     33          0         -1   2  -4     0
 230       58     33          0         -1   2  -5     0
 230       60     33          0         -1   3  -7     3
 230       62     33          0         -1   2  -6     0
 231        0     33          0         -1  -3  -1     0
 231        2     33          0         -1  -2  -2     0
 231        4     33          0         -1  -3  -2     0
 231        6     33          0         -1  -4  -2     0
 231        8     33          0         -1  -1  -4     0
 231       10     33          0         -1  -3  -3     0
 231       12     33          0         -1  -4  -3     3
 231       14     33          0         -1  -2  -4     0
 231       16     33          0         -1  -1  -5     2
 231       18     33          0         -1  -2  -3     0
 231       20     33          0         -1  -1  -3     0
 231       22     33          0         -1  -1  -2     0
 231       24     33          0         -1  -2  -1     0
 231       26     33          0         -1  -1  -1     0
 231       28     33          0         -1   0  -2     0
 231       30     33          0         -1  -3   0     0
 231       32     33          0         -1  -3   1     0
 231       34     33          0         -1  -2   0     0
 231       36     33          0         -1   0   0     0
 231       38     33          0         -1  -1   0     0
 231       40     33          0         -1  -2   1     0
 231       42     33          0         -1  -4   2     1
 231       44     33          0         -1  -4   2     4
 231       46     33          0         -1  -4   1     0
 231       48     33          0         -1  -5   2     0
 231       50     33          0         -1  -6   2     0
 231       52     33          0         -1  -5   1     2
 231       54     33          0         -1  -6   1     0
 231       56     33          0         -1  -4  -1     0
 231       58     33          0         -1  -4   0     0
 231       60     33          0         -1  -5   0     0
 231       62     33          0         -1  -5  -1     2
 232        0     33          0         -1  -2   4     0
 232        2     33          0         -1  -3   4     0
 232        4     33          0         -1  -3   5     0
 232        6     33          0         -1  -4   4     0
 232        8     33          0         -1  -3   6     0
 232       10     33          0         -1  -4   3     0
 232       12     33          0         -1  -5   4     0
 232       14     33          0         -1  -2   6     0
 232       16     33          0         -1  -3   7     3
 232       18     33          0         -1  -4   6     0
 232       20     33          0         -1  -4   5     0
 232       22     33          0         -1  -5   6     2
 232       24     33          0         -1  -5   5     0
 232       26     33          0         -1  -6   5     2
 232       28     33          0         -1  -6   4     0
 232       30     33          0         -1  -5   3     0
 232       32     33          0         -1  -6   3     0
 232       34     33          0         -1  -7   3     3
 232       36     33          0         -1  -1   1     0
 232       38     33          0         -1  -2   2     0
 232       40     33          0         -1  -3   2     0
 232       42     33          0         -1  -3   3     0
 232       44     33          0         -1   0   1     0
